Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG GOLOK KG JENOB,2012.0000000000002,19.925036338276037,19.505009458332122,19.066598802276634,18.912131556444766,19.13644573795017,19.225209911108017,19.113561082112657,19.077579349577633,19.28933507540173,19.58278737663909,20.20507940979452,20.781291347070557
SG GOLOK KG JENOB,2013.0,19.967299134203838,19.5310574030167,19.09871247659462,18.944238973268725,19.170247153704867,19.259484519004822,19.148546708334244,19.111956551754268,19.322419081507913,19.61438277469122,20.23925319710982,20.814860692722487
SG GOLOK KG JENOB,2014.0000000000002,19.937870061501407,19.495632800640866,19.063779400462852,18.911059548431194,19.13724751348255,19.21863536977768,19.11825181235714,19.07424309983423,19.287071670476383,19.579745332172635,20.199784854607355,20.77738466253293
SG GOLOK KG JENOB,2015.0,19.64457729597719,19.204434963872213,18.770675662586747,18.62381422437651,18.84554528873751,18.925860185861588,18.81677894538601,18.780831822331425,18.999661275172635,19.288491347052968,19.90419504165643,20.490551248730853
SG GOLOK KG JENOB,2016.0,19.386797982229176,18.925778242048175,18.5030153069326,18.345853421900262,18.573262631135123,18.65935500407219,18.54602248796091,18.505110282638988,18.728441852790848,19.013856306012467,19.6367057463755,20.221579329064795
SG GOLOK KG JENOB,2017.0,19.81327081686447,19.38256887018626,18.943383730981058,18.798983441064184,19.01946480861465,19.099192131996155,18.989375231618258,18.957354707566868,19.171090069810724,19.464022354829993,20.078555009641203,20.661220391031453
SG GOLOK KG JENOB,2018.0,19.263870914070793,18.809819049692514,18.380209476590363,18.231878772804865,18.454751751223164,18.53587504172325,18.421423076983785,18.3885886136783,18.610014716267063,18.898732264596926,19.511388968869454,20.10352130878745
SG GOLOK KG JENOB,2019.0,19.529925805572525,19.07747452928654,18.651549646390517,18.49507072285062,18.721849489318316,18.802505393266678,18.697869172280882,18.65324785158999,18.874680538417962,19.163053995668285,19.78136909572416,20.365025832712305
SG GOLOK RANTAU PANJANG,1980.0,6.782867468516936,5.722755693880982,5.434549513377234,5.46961657404841,5.448814940399999,5.6247377365231515,5.469295695689776,5.455237328783076,5.9181759109329874,6.186713701438564,6.683934197436125,7.142107510293232
SG GOLOK RANTAU PANJANG,1981.0,6.6797165594109424,5.603026472384577,5.31678854218469,5.35390399022231,5.336524867719246,5.5101203794926406,5.351347649534148,5.343633403825849,5.812270276037988,6.085124733434189,6.5759798519428365,7.031176292391152
